Group ID,PMID,PMCID,DOI,Title,Authors,First Author,Journal/Book,Publication Year,Create Date,Source Files,Source Row Count,Is OA,OA URL,Download Source,PDF Path,File Size Bytes,SHA256,Page Count,PDF Title,PDF Author,PDF Subject,PDF Keywords,PDF Creator,PDF Producer
paper-0125,32511443,PMC7239064,10.1101/2020.04.22.20074336,"Deep phenotyping of 34,128 patients hospitalised with COVID-19 and a comparison with 81,596 influenza patients in America, Europe and Asia: an international network study","Burn E, You SC, Sena A, Kostka K, Abedtash H, Abrahao MTF, Alberga A, Alghoul H, Alser O, Alshammari TM, Aragon M, Areia C, Banda JM, Cho J, Culhane AC, Davydov A, DeFalco FJ, Duarte-Salles T, DuVall SL, Falconer T, Fernandez-Bertolin S, Gao W, Golozar A, Hardin J, Hripcsak G, Huser V, Jeon H, Jing Y, Jung CY, Kaas-Hansen BS, Kaduk D, Kent S, Kim Y, Kolovos S, Lane J, Lee H, Lynch KE, Makadia R, Matheny ME, Mehta P, Morales DR, Natarajan K, Nyberg F, Ostropolets A, Park RW, Park J, Posada JD, Prats-Uribe A, Rao GA, Reich C, Rho Y, Rijnbeek P, Schilling LM, Schuemie M, Shah NH, Shoaibi A, Song S, Spotnitz M, Suchard MA, Swerdel J, Vizcaya D, Volpe S, Wen H, Williams AE, Yimer BB, Zhang L, Zhuk O, Prieto-Alhambra D, Ryan P.",Burn E,medRxiv,2020,2020/06/09,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,https://www.medrxiv.org/content/medrxiv/early/2020/06/28/2020.04.22.20074336.full.pdf,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1101_2020.04.22.20074336__fffad5829cd4.pdf,2906727,25a0352ce2ab7b6e23ebf29658e59de74a265d88627b604bd904304e16422051,35,"Deep phenotyping of 34,128 patients hospitalised with COVID-19 and a comparison with 81,596 influenza patients in America, Europe and Asia: an international network study",Ed,,,Microsoft® Word 2016,Microsoft® Word 2016
paper-0126,26893951,PMC4756059,10.4258/hir.2016.22.1.54,Conversion and Data Quality Assessment of Electronic Health Record Data at a Korean Tertiary Teaching Hospital to a Common Data Model for Distributed Network Research,"Yoon D, Ahn EK, Park MY, Cho SY, Ryan P, Schuemie MJ, Shin D, Park H, Park RW.",Yoon D,Healthc Inform Res,2016,2016/02/20,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,https://e-hir.org/upload/pdf/hir-22-54.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.4258_hir.2016.22.1.54__6ad65e221239.pdf,3875942,ca1fcf05e51f4860eec6a1a3a89c27134a522647d2d0d3c6dce449d914b0ed9a,5,,,,,Adobe InDesign CS5 (7.0),Adobe PDF Library 9.9
paper-0127,35680274,PMC9185490,10.1136/bmjopen-2021-057977,"Large-scale evidence generation and evaluation across a network of databases for type 2 diabetes mellitus (LEGEND-T2DM): a protocol for a series of multinational, real-world comparative cardiovascular effectiveness and safety studies","Khera R, Schuemie MJ, Lu Y, Ostropolets A, Chen R, Hripcsak G, Ryan PB, Krumholz HM, Suchard MA.",Khera R,BMJ Open,2022,2022/06/09,csv-OHDSI-set.csv,1,yes,https://bmjopen.bmj.com/content/bmjopen/12/6/e057977.full.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1136_bmjopen-2021-057977__43b9666b2c80.pdf,682491,1418c51ed413ec7a34c47f8d32764a2289784e728a92ff7e515d1ddf7c7d2eca,16,,,,,Adobe InDesign 15.1 (Windows),Adobe PDF Library 15.0
paper-0128,30480666,PMC6257042,10.1038/sdata.2018.273,"Columbia Open Health Data, clinical concept prevalence and co-occurrence from electronic health records","Ta CN, Dumontier M, Hripcsak G, Tatonetti NP, Weng C.",Ta CN,Sci Data,2018,2018/11/28,csv-OHDSI-set.csv,1,yes,https://www.nature.com/articles/sdata2018273.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_sdata.2018.273__b7720cb5fb3e.pdf,1612335,cd4db8a4e4e82b4ce87a92c3337961444575c5c5c15e3e4801471e2c81b51f95,17,"Columbia Open Health Data, clinical concept prevalence and co-occurrence from electronic health records",Casey N. Ta,"Scientific Data 5, (2018). doi:10.1038/sdata.2018.273",,Arbortext Advanced Print Publisher 10.0.1465/W Unicode,Acrobat Distiller 10.1.8 (Windows)
paper-0129,36207711,PMC9541054,10.1186/s12911-022-02006-1,Adaptation and validation of a coding algorithm for the Charlson Comorbidity Index in administrative claims data using the SNOMED CT standardized vocabulary,"Fortin SP, Reps J, Ryan P.",Fortin SP,BMC Med Inform Decis Mak,2022,2022/10/07,csv-OHDSI-set.csv,1,yes,https://bmcmedinformdecismak.biomedcentral.com/counter/pdf/10.1186/s12911-022-02006-1,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12911-022-02006-1__78cbc97e152c.pdf,1832045,998d5b526923f5ee3db8682bc4c51674516e26a81b71f386c232958181928ac6,12,Adaptation and validation of a coding algorithm for the Charlson Comorbidity Index in administrative claims data using the SNOMED CT standardized vocabulary, Stephen P. Fortin,"BMC Medical Informatics and Decision Making, https://doi.org/10.1186/s12911-022-02006-1",Charlson comorbidity index;SNOMED;Common data model;Quan;Standardized vocabulary;Validation;OHDSI,Adobe InDesign 15.1 (Windows),Adobe PDF Library 15.0; modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (SPRINGER SBM; licensed version)
paper-0130,39551922,PMC11570653,10.4258/hir.2024.30.4.355,Mapping Drug Terms via Integration of a Retrieval-Augmented Generation Algorithm with a Large Language Model,"Kimura E, Kawakami Y, Inoue S, Okajima A.",Kimura E,Healthc Inform Res,2024,2024/11/17,csv-OHDSI-set.csv,1,yes,https://e-hir.org/upload/pdf/hir-2024-30-4-355.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.4258_hir.2024.30.4.355__eeed7a82ae5a.pdf,242709,37df24382557e32d89b1e3787bd8c2857bd116095a115abff38cef749f98ca12,9,,,,,Adobe InDesign 19.1 (Windows),Adobe PDF Library 17.0; modified using iText 5.0.3 (c) 1T3XT BVBA
paper-0133,39489875,PMC11588971,10.1002/sim.10250,Advancing Interpretable Regression Analysis for Binary Data: A Novel Distributed Algorithm Approach,"Tong J, Li L, Reps JM, Lorman V, Jing N, Edmondson M, Lou X, Jhaveri R, Kelleher KJ, Pajor NM, Forrest CB, Bian J, Chu H, Chen Y.",Tong J,Stat Med,2024,2024/11/03,csv-OHDSI-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sim.10250,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1002_sim.10250__3a2f1279a67b.pdf,2342280,7175ad76b342be1f19a703ad57822a03175760bbfe0471b62dc541d93c2fe9c6,10,Advancing Interpretable Regression Analysis for Binary Data: A Novel Distributed Algorithm Approach,,,,LaTeX with hyperref package,Acrobat Distiller 24.0 (Windows)
paper-0134,38235322,PMC10791821,10.3389/jpps.2023.12095,Comparing broad and narrow phenotype algorithms: differences in performance characteristics and immortal time incurred,"Swerdel JN, Conover MM.",Swerdel JN,J Pharm Pharm Sci,2024,2024/01/18,csv-OHDSI-set.csv,1,yes,https://www.frontierspartnerships.org/articles/10.3389/jpps.2023.12095/pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_jpps.2023.12095__cba8a9809263.pdf,1704302,d2fe6fea5a6990bfd246cf97a5b9325d0c10e7e7d2021475ac9eb3040631860e,8,,,,,Arbortext Advanced Print Publisher 9.1.510/W Unicode,Acrobat Distiller 7.0 (Windows)
paper-0135,31797639,PMC6905508,,Robust-ODAL: Learning from heterogeneous health systems without sharing patient-level data,"Tong J, Duan R, Li R, Scheuemie MJ, Moore JH, Chen Y.",Tong J,Pac Symp Biocomput,2020,2019/12/05,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC6905508?pdf=render,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/PMC6905508__abbff74c49e9.pdf,1037660,4cc8e9316e0d009086fe5700cb8ef4fb2b4d75d6904cf3c89fd067f6f675283a,19,Robust-ODAL: Learning from heterogeneous health systems without sharing patient-level data,"Jiayi Tong, Rui Duan, Ruowang Li, Martijn J. Scheuemie, Jason H. Moore, Yong Chen",,"distributed computing, heterogeneity, median, meta-analysis, multi-site analysis, surrogate likelihood",AH XSL Formatter V6.3 R1 for Linux64 : 6.3.1.23495 (2016/02/03 14:39JST),Antenna House PDF Output Library 6.3.752 (Linux64)
paper-0136,25250527,PMC4211266,10.1038/psp.2014.35,Similarity-based modeling applied to signal detection in pharmacovigilance,"Vilar S, Ryan PB, Madigan D, Stang PE, Schuemie MJ, Friedman C, Tatonetti NP, Hripcsak G.",Vilar S,CPT Pharmacometrics Syst Pharmacol,2014,2014/09/25,csv-OHDSI-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1038/psp.2014.35,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_psp.2014.35__e310b713cd5c.pdf,2228282,7dd87725f84ce22baf105a75fbed83cf69cf028a2a294f015fcbcfdb25926b6b,9,Similarity-Based Modeling Applied to Signal Detection in Pharmacovigilance,S Vilar1,"CPT Pharmacometrics Syst. Pharmacol. (2014) 3, e137; doi:10.1038/psp.2014.35; published online 24 September 2014 ",,Adobe InDesign CS5.5 (7.5),Adobe PDF Library 9.9
paper-0137,33083538,PMC7556419,10.1002/lrh2.10233,Toward cross-platform electronic health record-driven phenotyping using Clinical Quality Language,"Brandt PS, Kiefer RC, Pacheco JA, Adekkanattu P, Sholle ET, Ahmad FS, Xu J, Xu Z, Ancker JS, Wang F, Luo Y, Jiang G, Pathak J, Rasmussen LV.",Brandt PS,Learn Health Syst,2020,2020/10/21,csv-OHDSI-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lrh2.10233,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1002_lrh2.10233__413e0768d4e3.pdf,1009804,e114676e7a6019e8b8b858ff4e7469a05e9e51d9ce09abbfefcf04293e4a1b7f,9,Towards Cross-Platform EHR-Driven Phenotyping Using Clinical Quality Language,,,,Arbortext Advanced Print Publisher 9.1.520/W Unicode,Acrobat Distiller 11.0 (Windows)
paper-0138,31065558,PMC6484368,10.5334/egems.289,A Data Element-Function Conceptual Model for Data Quality Checks,"Rogers JR, Callahan TJ, Kang T, Bauck A, Khare R, Brown JS, Kahn MG, Weng C.",Rogers JR,EGEMS (Wash DC),2019,2019/05/09,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC6484368?pdf=render,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.5334_egems.289__88e5ce39ab97.pdf,2370921,5f8730519633b9c088eeab20e32e4bdec0e08a6dbe21633d83a051231c7f1275,14,A Data Element-Function Conceptual Model for Data Quality Checks,James R. Rogers,"2019. eGEMs (Generating Evidence & Methods to improve patient outcomes), 7(1): 17, pp. 1-14. DOI: https://doi.org/10.5334/egems.289",,Adobe InDesign CS5.5 (7.5),Adobe PDF Library 9.9
paper-0142,33367863,PMC7798671,10.1093/rheumatology/keaa771,"Risk of depression, suicide and psychosis with hydroxychloroquine treatment for rheumatoid arthritis: a multinational network cohort study","Lane JCE, Weaver J, Kostka K, Duarte-Salles T, Abrahao MTF, Alghoul H, Alser O, Alshammari TM, Areia C, Biedermann P, Banda JM, Burn E, Casajust P, Fister K, Hardin J, Hester L, Hripcsak G, Kaas-Hansen BS, Khosla S, Kolovos S, Lynch KE, Makadia R, Mehta PP, Morales DR, Morgan-Stewart H, Mosseveld M, Newby D, Nyberg F, Ostropolets A, Woong Park R, Prats-Uribe A, Rao GA, Reich C, Rijnbeek P, Sena AG, Shoaibi A, Spotnitz M, Subbian V, Suchard MA, Vizcaya D, Wen H, Wilde M, Xie J, You SC, Zhang L, Lovestone S, Ryan P, Prieto-Alhambra D; OHDSI-COVID-19 consortium.",Lane JCE,Rheumatology (Oxford),2021,2020/12/28,csv-OHDSI-set.csv,1,yes,https://academic.oup.com/rheumatology/article-pdf/60/7/3222/38849970/keaa771.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_rheumatology_keaa771__915a4cc1830c.pdf,470410,e73fe52a76c6d57476e761a82ab7e002eb8922e113a3cb53ec68971b27c51f4a,13,OP-BRHE200777 3222..3234,,,,Arbortext Advanced Print Publisher 9.0.114/W,Acrobat Distiller 8.0.0 (Windows)
paper-0144,35589549,PMC9110014,10.1016/S2589-7500(22)00048-6,Identifying who has long COVID in the USA: a machine learning approach using N3C data,"Pfaff ER, Girvin AT, Bennett TD, Bhatia A, Brooks IM, Deer RR, Dekermanjian JP, Jolley SE, Kahn MG, Kostka K, McMurry JA, Moffitt R, Walden A, Chute CG, Haendel MA; N3C Consortium.",Pfaff ER,Lancet Digit Health,2022,2022/05/19,csv-OHDSI-set.csv,1,yes,http://www.thelancet.com/article/S2589750022000486/pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1016_s2589-7500_22_00048-6__fcaf937fb381.pdf,3027602,f00a6fa2ea598b05620af5223ce15461f42791c77b1529bdc10530b0974b655c,11,Identifying who has long COVID in the USA: a machine learning approach using N3C data,Emily R Pfaff PhD,"The Lancet Digital Health, 4 (2022) e532-e541. doi:10.1016/S2589-7500(22)00048-6",,Elsevier,Acrobat Distiller 6.0 for Windows
paper-0147,40467833,PMC12515211,10.1007/s40264-025-01569-y,Large-scale Empirical Identification of Candidate Comparators for Pharmacoepidemiological Studies,"Bohn J, Gilbert JP, Knoll C, Kern DM, Ryan PB.",Bohn J,Drug Saf,2025,2025/06/04,csv-OHDSI-set.csv,1,yes,https://link.springer.com/content/pdf/10.1007/s40264-025-01569-y.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1007_s40264-025-01569-y__ec0bc16cccf7.pdf,1683071,1cd9842eac045062a4ec792fde537f08acc3bba3700404db39bc3b0e9eef4214,13,Large-scale Empirical Identification of Candidate Comparators for Pharmacoepidemiological Studies,Justin Bohn ,"Drug Safety, https://doi.org/10.1007/s40264-025-01569-y",,Springer,
paper-0148,40496104,PMC12039357,10.1002/puh2.70021,Reductions in Blood Lead Level Screening During Peak COVID-19 Restrictions and Beyond,"McCarthy ML, Bradenday J, Chen E, Zonfrillo MR, Sarkar IN.",McCarthy ML,Public Health Chall,2025,2025/06/11,csv-OHDSI-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/puh2.70021,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1002_puh2.70021__40aa67b10a20.pdf,264549,3b3b32a361ec4e2f0b510925d6724b1260bcdccc0e22f8c95f0577965c8a286c,6,Reductions in Blood Lead Level Screening During Peak COVID&#x02010;19 Restrictions and Beyond,,,,LaTeX with hyperref package,Acrobat Distiller 24.0 (Windows)
paper-0149,35570298,PMC9107579,10.1186/s12985-022-01813-2,NSAID use and clinical outcomes in COVID-19 patients: a 38-center retrospective cohort study,"Reese JT, Coleman B, Chan L, Blau H, Callahan TJ, Cappelletti L, Fontana T, Bradwell KR, Harris NL, Casiraghi E, Valentini G, Karlebach G, Deer R, McMurry JA, Haendel MA, Chute CG, Pfaff E, Moffitt R, Spratt H, Singh JA, Mungall CJ, Williams AE, Robinson PN.",Reese JT,Virol J,2022,2022/05/15,csv-OHDSI-set.csv,2,yes,https://virologyj.biomedcentral.com/track/pdf/10.1186/s12985-022-01813-2,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12985-022-01813-2__ef7f7c5bd01e.pdf,998318,22f5fe869b6985180b7277726f81c9d37ace2f7227dec3182269b6f39ffbeb52,9,NSAID use and clinical outcomes in COVID-19 patients: a 38-center retrospective cohort study, Justin T. Reese,"Virology Journal, https://doi.org/10.1186/s12985-022-01813-2",COVID-19;NSAIDs;Cyclooxygenase inhibitors;Observational study,Adobe InDesign 15.0 (Windows),Adobe PDF Library 15.0; modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (SPRINGER SBM; licensed version)
paper-0150,30082302,PMC6107542,10.1098/rsta.2017.0356,Improving reproducibility by using high-throughput observational studies with empirical calibration,"Schuemie MJ, Ryan PB, Hripcsak G, Madigan D, Suchard MA.",Schuemie MJ,Philos Trans A Math Phys Eng Sci,2018,2018/08/08,csv-OHDSI-set.csv,1,yes,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0356,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1098_rsta.2017.0356__894a3fb7d47f.pdf,904695,67d91d424f1e5f910b6e7568bd583f62d3477ad44dc5f9626d05f79f2b867879,17,,,,,LaTeX with hyperref package + hypdvips,Acrobat Distiller 8.1.0 (Windows)
paper-0151,34870731,PMC9418076,10.1007/s00167-021-06799-y,"90-Day all-cause mortality can be predicted following a total knee replacement: an international, network study to develop and validate a prediction model","Williams RD, Reps JM; OHDSI/EHDEN Knee Arthroplasty Group; Rijnbeek PR, Ryan PB, Prieto-Alhambra D.",Williams RD,Knee Surg Sports Traumatol Arthrosc,2022,2021/12/06,csv-OHDSI-set.csv,1,yes,https://link.springer.com/content/pdf/10.1007/s00167-021-06799-y.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1007_s00167-021-06799-y__cee3f9b572c4.pdf,699420,9363697f9687716f78bda6abce24bf432553c97df4675ab4307051f74270136f,8,"90-Day all-cause mortality can be predicted following a total knee replacement: an international, network study to develop and validate a prediction model",Ross D. Williams ,"Knee Surgery, Sports Traumatology, Arthroscopy, https://doi.org/10.1007/s00167-021-06799-y",Knee arthroplasty; Prediction; Mortality; Surgery; Risk model; Clinical decision aid,Springer,Acrobat Distiller 10.1.8 (Windows)
paper-0152,34287211,PMC8339981,10.2196/25531,Evaluation of Three Feasibility Tools for Identifying Patient Data and Biospecimen Availability: Comparative Usability Study,"Schüttler C, Prokosch HU, Sedlmayr M, Sedlmayr B.",Schüttler C,JMIR Med Inform,2021,2021/07/21,csv-OHDSI-set.csv,1,yes,https://medinform.jmir.org/2021/7/e25531/PDF,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_25531__c9decaaf6780.pdf,896705,5f4017452cc34434f30989db783d39540d12306a43b4b1625a43b8584499bfd5,18,Untitled,Unknown,,,XEP 3.8.4 Server Stamped,"XEP PDF Generator – RenderX, Inc."
paper-0153,32374408,PMC7309227,10.1093/jamia/ocaa032,Development and validation of phenotype classifiers across multiple sites in the observational health data sciences and informatics network,"Kashyap M, Seneviratne M, Banda JM, Falconer T, Ryu B, Yoo S, Hripcsak G, Shah NH.",Kashyap M,J Am Med Inform Assoc,2020,2020/05/07,csv-OHDSI-set.csv,1,yes,https://academic.oup.com/jamia/article-pdf/27/6/877/34152823/ocaa032.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocaa032__b7ef8e7089f1.pdf,320867,faa50e811500c9d555219c8f832f522ccf2a79b0c434bf68061a3a15990a1a63,7,OP-JAMI200033 877..883,,,,Arbortext Advanced Print Publisher 9.0.114/W,Acrobat Distiller 8.0.0 (Windows)
paper-0154,38365848,PMC10870691,10.1186/s13063-024-07918-z,Effectiveness of IT-supported patient recruitment: study protocol for an interrupted time series study at ten German university hospitals,"Boeker M, Zöller D, Blasini R, Macho P, Helfer S, Behrens M, Prokosch HU, Gulden C.",Boeker M,Trials,2024,2024/02/16,csv-OHDSI-set.csv,1,yes,https://trialsjournal.biomedcentral.com/counter/pdf/10.1186/s13063-024-07918-z,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s13063-024-07918-z__061e1d36961d.pdf,1452361,931579910ae27a143558571e3f0794ff00a313f49ed25cbf0c10668d6e64ce33,9,Effectiveness of IT-supported patient recruitment: study protocol for an interrupted time series study at ten German university hospitals, Martin Boeker ,"Trials, https://doi.org/10.1186/s13063-024-07918-z",Clinical trial;Clinical trial recruitment support;Patient recruitment;Hospital information system,Adobe InDesign 15.1 (Windows),Adobe PDF Library 15.0; modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (SPRINGER SBM; licensed version)
paper-0155,28154833,PMC5226382,10.13063/2327-9214.1239,Multisite Evaluation of a Data Quality Tool for Patient-Level Clinical Data Sets,"Huser V, DeFalco FJ, Schuemie M, Ryan PB, Shang N, Velez M, Park RW, Boyce RD, Duke J, Khare R, Utidjian L, Bailey C.",Huser V,EGEMS (Wash DC),2016,2017/02/04,csv-OHDSI-set.csv,1,yes,http://egems.academyhealth.org/articles/10.13063/2327-9214.1239/galley/145/download/,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.13063_2327-9214.1239__ab0a71123f47.pdf,377233,83ac50ab8f7b4ecca284427caff9907981bcc32e5ea215ccf68937630eec6231,19,Multisite Evaluation of a Data Quality Tool for Patient-Level Clinical Datasets,,,,Appligent AppendPDF Pro 5.5,Prince 9.0 rev 5 (www.princexml.com)
paper-0156,26041386,PMC4986668,10.1093/jamia/ocv046,Birth month affects lifetime disease risk: a phenome-wide method,"Boland MR, Shahn Z, Madigan D, Hripcsak G, Tatonetti NP.",Boland MR,J Am Med Inform Assoc,2015,2015/06/05,csv-OHDSI-set.csv,1,yes,https://academic.oup.com/jamia/article-pdf/22/5/1042/34146161/ocv046.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocv046__23f267e5b613.pdf,1637257,f1b837cac5e58d58d7fb7917a1baf5d7cf539ead866147d3abae827510a90b1b,12,OP-JAMI150047 1042..1053,,,,Arbortext Advanced Print Publisher 9.1.406/W,Acrobat Distiller 8.0.0 (Windows)
