Group ID,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Source Files,Source Row Count,Is OA,OA URL,PDF Path,Download Source,Failure Reason,Download Status
paper-0130,39551922,Mapping Drug Terms via Integration of a Retrieval-Augmented Generation Algorithm with a Large Language Model,"Kimura E, Kawakami Y, Inoue S, Okajima A.",Healthc Inform Res. 2024 Oct;30(4):355-363. doi: 10.4258/hir.2024.30.4.355. Epub 2024 Oct 31.,Kimura E,Healthc Inform Res,2024,2024/11/17,PMC11570653,,10.4258/hir.2024.30.4.355,csv-OHDSI-set.csv,1,yes,https://e-hir.org/upload/pdf/hir-2024-30-4-355.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.4258_hir.2024.30.4.355__eeed7a82ae5a.pdf,existing_file,,downloaded
paper-0131,41726449,Knowledge Engineering for Medical Vocabularies Using Large Language Models,"Chen HY, Ostropolets A, Weng C, Hripcsak G.",AMIA Annu Symp Proc. 2025 May 22;2024:248-256. eCollection 2024.,Chen HY,AMIA Annu Symp Proc,2025,2026/02/23,PMC12919453,,,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC12919453?pdf=render,,,HTTPError,failed
paper-0132,29218922,Methods for examining data quality in healthcare integrated data repositories,"Huser V, Kahn MG, Brown JS, Gouripeddi R.",Pac Symp Biocomput. 2018;23:628-633.,Huser V,Pac Symp Biocomput,2018,2017/12/09,,,,csv-OHDSI-set.csv,1,no,,,,,no_open_copy_found
paper-0133,39489875,Advancing Interpretable Regression Analysis for Binary Data: A Novel Distributed Algorithm Approach,"Tong J, Li L, Reps JM, Lorman V, Jing N, Edmondson M, Lou X, Jhaveri R, Kelleher KJ, Pajor NM, Forrest CB, Bian J, Chu H, Chen Y.",Stat Med. 2024 Dec 20;43(29):5573-5582. doi: 10.1002/sim.10250. Epub 2024 Nov 3.,Tong J,Stat Med,2024,2024/11/03,PMC11588971,,10.1002/sim.10250,csv-OHDSI-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sim.10250,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1002_sim.10250__3a2f1279a67b.pdf,existing_file,,downloaded
paper-0134,38235322,Comparing broad and narrow phenotype algorithms: differences in performance characteristics and immortal time incurred,"Swerdel JN, Conover MM.",J Pharm Pharm Sci. 2024 Jan 3;26:12095. doi: 10.3389/jpps.2023.12095. eCollection 2023.,Swerdel JN,J Pharm Pharm Sci,2024,2024/01/18,PMC10791821,,10.3389/jpps.2023.12095,csv-OHDSI-set.csv,1,yes,https://www.frontierspartnerships.org/articles/10.3389/jpps.2023.12095/pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_jpps.2023.12095__cba8a9809263.pdf,existing_file,,downloaded
paper-0135,31797639,Robust-ODAL: Learning from heterogeneous health systems without sharing patient-level data,"Tong J, Duan R, Li R, Scheuemie MJ, Moore JH, Chen Y.",Pac Symp Biocomput. 2020;25:695-706.,Tong J,Pac Symp Biocomput,2020,2019/12/05,PMC6905508,NIHMS1061510,,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC6905508?pdf=render,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/PMC6905508__abbff74c49e9.pdf,existing_file,,downloaded
paper-0136,25250527,Similarity-based modeling applied to signal detection in pharmacovigilance,"Vilar S, Ryan PB, Madigan D, Stang PE, Schuemie MJ, Friedman C, Tatonetti NP, Hripcsak G.",CPT Pharmacometrics Syst Pharmacol. 2014 Sep 24;3(9):e137. doi: 10.1038/psp.2014.35.,Vilar S,CPT Pharmacometrics Syst Pharmacol,2014,2014/09/25,PMC4211266,,10.1038/psp.2014.35,csv-OHDSI-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1038/psp.2014.35,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_psp.2014.35__e310b713cd5c.pdf,existing_file,,downloaded
paper-0137,33083538,Toward cross-platform electronic health record-driven phenotyping using Clinical Quality Language,"Brandt PS, Kiefer RC, Pacheco JA, Adekkanattu P, Sholle ET, Ahmad FS, Xu J, Xu Z, Ancker JS, Wang F, Luo Y, Jiang G, Pathak J, Rasmussen LV.",Learn Health Syst. 2020 Jun 25;4(4):e10233. doi: 10.1002/lrh2.10233. eCollection 2020 Oct.,Brandt PS,Learn Health Syst,2020,2020/10/21,PMC7556419,,10.1002/lrh2.10233,csv-OHDSI-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lrh2.10233,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1002_lrh2.10233__413e0768d4e3.pdf,existing_file,,downloaded
paper-0138,31065558,A Data Element-Function Conceptual Model for Data Quality Checks,"Rogers JR, Callahan TJ, Kang T, Bauck A, Khare R, Brown JS, Kahn MG, Weng C.",EGEMS (Wash DC). 2019 Apr 23;7(1):17. doi: 10.5334/egems.289.,Rogers JR,EGEMS (Wash DC),2019,2019/05/09,PMC6484368,,10.5334/egems.289,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC6484368?pdf=render,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.5334_egems.289__88e5ce39ab97.pdf,existing_file,,downloaded
paper-0139,35191114,Background rates of five thrombosis with thrombocytopenia syndromes of special interest for COVID-19 vaccine safety surveillance: Incidence between 2017 and 2019 and patient profiles from 38.6 million people in six European countries,"Burn E, Li X, Kostka K, Stewart HM, Reich C, Seager S, Duarte-Salles T, Fernandez-Bertolin S, Aragón M, Reyes C, Martinez-Hernandez E, Marti E, Delmestri A, Verhamme K, Rijnbeek P, Horban S, Morales DR, Prieto-Alhambra D.",Pharmacoepidemiol Drug Saf. 2022 May;31(5):495-510. doi: 10.1002/pds.5419. Epub 2022 Feb 27.,Burn E,Pharmacoepidemiol Drug Saf,2022,2022/02/22,PMC9088543,,10.1002/pds.5419,csv-OHDSI-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pds.5419,,,HTTPError,failed
paper-0140,38222329,"Mapping Clinical Documents to the Logical Observation Identifiers, Names and Codes (LOINC) Document Ontology using Electronic Health Record Systems Structured Metadata","Khan H, Mosa ASM, Paka V, Rana MKZ, Mandhadi V, Islam S, Xu H, McClay JC, Sarker S, Rao P, Waitman LR.",AMIA Annu Symp Proc. 2024 Jan 11;2023:1017-1026. eCollection 2023.,Khan H,AMIA Annu Symp Proc,2024,2024/01/15,PMC10785913,,,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC10785913?pdf=render,,,HTTPError,failed
paper-0141,31866433,Adapting electronic health records-derived phenotypes to claims data: Lessons learned in using limited clinical data for phenotyping,"Ostropolets A, Reich C, Ryan P, Shang N, Hripcsak G, Weng C.",J Biomed Inform. 2020 Feb;102:103363. doi: 10.1016/j.jbi.2019.103363. Epub 2019 Dec 19.,Ostropolets A,J Biomed Inform,2020,2019/12/24,PMC7390483,NIHMS1548044,10.1016/j.jbi.2019.103363,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC7390483?pdf=render,,,HTTPError,failed
paper-0142,33367863,"Risk of depression, suicide and psychosis with hydroxychloroquine treatment for rheumatoid arthritis: a multinational network cohort study","Lane JCE, Weaver J, Kostka K, Duarte-Salles T, Abrahao MTF, Alghoul H, Alser O, Alshammari TM, Areia C, Biedermann P, Banda JM, Burn E, Casajust P, Fister K, Hardin J, Hester L, Hripcsak G, Kaas-Hansen BS, Khosla S, Kolovos S, Lynch KE, Makadia R, Mehta PP, Morales DR, Morgan-Stewart H, Mosseveld M, Newby D, Nyberg F, Ostropolets A, Woong Park R, Prats-Uribe A, Rao GA, Reich C, Rijnbeek P, Sena AG, Shoaibi A, Spotnitz M, Subbian V, Suchard MA, Vizcaya D, Wen H, Wilde M, Xie J, You SC, Zhang L, Lovestone S, Ryan P, Prieto-Alhambra D; OHDSI-COVID-19 consortium.",Rheumatology (Oxford). 2021 Jul 1;60(7):3222-3234. doi: 10.1093/rheumatology/keaa771.,Lane JCE,Rheumatology (Oxford),2021,2020/12/28,PMC7798671,,10.1093/rheumatology/keaa771,csv-OHDSI-set.csv,1,yes,https://academic.oup.com/rheumatology/article-pdf/60/7/3222/38849970/keaa771.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_rheumatology_keaa771__915a4cc1830c.pdf,existing_file,,downloaded
paper-0143,29779949,Disease Heritability Inferred from Familial Relationships Reported in Medical Records,"Polubriaginof FCG, Vanguri R, Quinnies K, Belbin GM, Yahi A, Salmasian H, Lorberbaum T, Nwankwo V, Li L, Shervey MM, Glowe P, Ionita-Laza I, Simmerling M, Hripcsak G, Bakken S, Goldstein D, Kiryluk K, Kenny EE, Dudley J, Vawdrey DK, Tatonetti NP.",Cell. 2018 Jun 14;173(7):1692-1704.e11. doi: 10.1016/j.cell.2018.04.032. Epub 2018 May 17.,Polubriaginof FCG,Cell,2018,2018/05/22,PMC6015747,NIHMS969055,10.1016/j.cell.2018.04.032,csv-OHDSI-set.csv,1,yes,http://www.cell.com/article/S0092867418305257/pdf,,,HTTPError,failed
paper-0144,35589549,Identifying who has long COVID in the USA: a machine learning approach using N3C data,"Pfaff ER, Girvin AT, Bennett TD, Bhatia A, Brooks IM, Deer RR, Dekermanjian JP, Jolley SE, Kahn MG, Kostka K, McMurry JA, Moffitt R, Walden A, Chute CG, Haendel MA; N3C Consortium.",Lancet Digit Health. 2022 Jul;4(7):e532-e541. doi: 10.1016/S2589-7500(22)00048-6. Epub 2022 May 16.,Pfaff ER,Lancet Digit Health,2022,2022/05/19,PMC9110014,,10.1016/S2589-7500(22)00048-6,csv-OHDSI-set.csv,1,yes,http://www.thelancet.com/article/S2589750022000486/pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1016_s2589-7500_22_00048-6__fcaf937fb381.pdf,existing_file,,downloaded
paper-0145,39486857,Disparities in Time to Diagnosis of Radiographic Axial Spondyloarthritis,"Ferrandiz-Espadin R, Rabasa G, Gasman S, McGinley B, Stovall R, Jafarzadeh SR, Liew JW, Dubreuil M.",J Rheumatol. 2025 Apr 1;52(4):344-351. doi: 10.3899/jrheum.2024-0574.,Ferrandiz-Espadin R,J Rheumatol,2025,2024/11/01,PMC11961325,NIHMS2031733,10.3899/jrheum.2024-0574,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC11961325?pdf=render,,,HTTPError,failed
paper-0146,31369862,PheValuator: Development and evaluation of a phenotype algorithm evaluator,"Swerdel JN, Hripcsak G, Ryan PB.",J Biomed Inform. 2019 Sep;97:103258. doi: 10.1016/j.jbi.2019.103258. Epub 2019 Jul 29.,Swerdel JN,J Biomed Inform,2019,2019/08/02,PMC7736922,NIHMS1651855,10.1016/j.jbi.2019.103258,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC7736922?pdf=render,,,HTTPError,failed
paper-0147,40467833,Large-scale Empirical Identification of Candidate Comparators for Pharmacoepidemiological Studies,"Bohn J, Gilbert JP, Knoll C, Kern DM, Ryan PB.",Drug Saf. 2025 Nov;48(11):1229-1241. doi: 10.1007/s40264-025-01569-y. Epub 2025 Jun 4.,Bohn J,Drug Saf,2025,2025/06/04,PMC12515211,,10.1007/s40264-025-01569-y,csv-OHDSI-set.csv,1,yes,https://link.springer.com/content/pdf/10.1007/s40264-025-01569-y.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1007_s40264-025-01569-y__ec0bc16cccf7.pdf,existing_file,,downloaded
paper-0148,40496104,Reductions in Blood Lead Level Screening During Peak COVID-19 Restrictions and Beyond,"McCarthy ML, Bradenday J, Chen E, Zonfrillo MR, Sarkar IN.",Public Health Chall. 2025 Feb 25;4(1):e70021. doi: 10.1002/puh2.70021. eCollection 2025 Mar.,McCarthy ML,Public Health Chall,2025,2025/06/11,PMC12039357,,10.1002/puh2.70021,csv-OHDSI-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/puh2.70021,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1002_puh2.70021__40aa67b10a20.pdf,existing_file,,downloaded
paper-0149,35570298,NSAID use and clinical outcomes in COVID-19 patients: a 38-center retrospective cohort study,"Reese JT, Coleman B, Chan L, Blau H, Callahan TJ, Cappelletti L, Fontana T, Bradwell KR, Harris NL, Casiraghi E, Valentini G, Karlebach G, Deer R, McMurry JA, Haendel MA, Chute CG, Pfaff E, Moffitt R, Spratt H, Singh JA, Mungall CJ, Williams AE, Robinson PN.",Virol J. 2022 May 15;19(1):84. doi: 10.1186/s12985-022-01813-2.,Reese JT,Virol J,2022,2022/05/15,PMC9107579,,10.1186/s12985-022-01813-2,csv-OHDSI-set.csv,2,yes,https://virologyj.biomedcentral.com/track/pdf/10.1186/s12985-022-01813-2,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12985-022-01813-2__ef7f7c5bd01e.pdf,existing_file,,downloaded
paper-0150,30082302,Improving reproducibility by using high-throughput observational studies with empirical calibration,"Schuemie MJ, Ryan PB, Hripcsak G, Madigan D, Suchard MA.",Philos Trans A Math Phys Eng Sci. 2018 Sep 13;376(2128):20170356. doi: 10.1098/rsta.2017.0356.,Schuemie MJ,Philos Trans A Math Phys Eng Sci,2018,2018/08/08,PMC6107542,,10.1098/rsta.2017.0356,csv-OHDSI-set.csv,1,yes,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0356,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1098_rsta.2017.0356__894a3fb7d47f.pdf,existing_file,,downloaded
paper-0151,34870731,"90-Day all-cause mortality can be predicted following a total knee replacement: an international, network study to develop and validate a prediction model","Williams RD, Reps JM; OHDSI/EHDEN Knee Arthroplasty Group; Rijnbeek PR, Ryan PB, Prieto-Alhambra D.",Knee Surg Sports Traumatol Arthrosc. 2022 Sep;30(9):3068-3075. doi: 10.1007/s00167-021-06799-y. Epub 2021 Dec 6.,Williams RD,Knee Surg Sports Traumatol Arthrosc,2022,2021/12/06,PMC9418076,,10.1007/s00167-021-06799-y,csv-OHDSI-set.csv,1,yes,https://link.springer.com/content/pdf/10.1007/s00167-021-06799-y.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1007_s00167-021-06799-y__cee3f9b572c4.pdf,existing_file,,downloaded
paper-0152,34287211,Evaluation of Three Feasibility Tools for Identifying Patient Data and Biospecimen Availability: Comparative Usability Study,"Schüttler C, Prokosch HU, Sedlmayr M, Sedlmayr B.",JMIR Med Inform. 2021 Jul 21;9(7):e25531. doi: 10.2196/25531.,Schüttler C,JMIR Med Inform,2021,2021/07/21,PMC8339981,,10.2196/25531,csv-OHDSI-set.csv,1,yes,https://medinform.jmir.org/2021/7/e25531/PDF,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_25531__c9decaaf6780.pdf,oa_url,,downloaded
paper-0153,32374408,Development and validation of phenotype classifiers across multiple sites in the observational health data sciences and informatics network,"Kashyap M, Seneviratne M, Banda JM, Falconer T, Ryu B, Yoo S, Hripcsak G, Shah NH.",J Am Med Inform Assoc. 2020 Jun 1;27(6):877-883. doi: 10.1093/jamia/ocaa032.,Kashyap M,J Am Med Inform Assoc,2020,2020/05/07,PMC7309227,,10.1093/jamia/ocaa032,csv-OHDSI-set.csv,1,yes,https://academic.oup.com/jamia/article-pdf/27/6/877/34152823/ocaa032.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocaa032__b7ef8e7089f1.pdf,existing_file,,downloaded
paper-0154,38365848,Effectiveness of IT-supported patient recruitment: study protocol for an interrupted time series study at ten German university hospitals,"Boeker M, Zöller D, Blasini R, Macho P, Helfer S, Behrens M, Prokosch HU, Gulden C.",Trials. 2024 Feb 16;25(1):125. doi: 10.1186/s13063-024-07918-z.,Boeker M,Trials,2024,2024/02/16,PMC10870691,,10.1186/s13063-024-07918-z,csv-OHDSI-set.csv,1,yes,https://trialsjournal.biomedcentral.com/counter/pdf/10.1186/s13063-024-07918-z,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s13063-024-07918-z__061e1d36961d.pdf,existing_file,,downloaded
paper-0155,28154833,Multisite Evaluation of a Data Quality Tool for Patient-Level Clinical Data Sets,"Huser V, DeFalco FJ, Schuemie M, Ryan PB, Shang N, Velez M, Park RW, Boyce RD, Duke J, Khare R, Utidjian L, Bailey C.",EGEMS (Wash DC). 2016 Nov 30;4(1):1239. doi: 10.13063/2327-9214.1239. eCollection 2016.,Huser V,EGEMS (Wash DC),2016,2017/02/04,PMC5226382,,10.13063/2327-9214.1239,csv-OHDSI-set.csv,1,yes,http://egems.academyhealth.org/articles/10.13063/2327-9214.1239/galley/145/download/,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.13063_2327-9214.1239__ab0a71123f47.pdf,existing_file,,downloaded
paper-0156,26041386,Birth month affects lifetime disease risk: a phenome-wide method,"Boland MR, Shahn Z, Madigan D, Hripcsak G, Tatonetti NP.",J Am Med Inform Assoc. 2015 Sep;22(5):1042-53. doi: 10.1093/jamia/ocv046. Epub 2015 Jun 2.,Boland MR,J Am Med Inform Assoc,2015,2015/06/05,PMC4986668,,10.1093/jamia/ocv046,csv-OHDSI-set.csv,1,yes,https://academic.oup.com/jamia/article-pdf/22/5/1042/34146161/ocv046.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocv046__23f267e5b613.pdf,existing_file,,downloaded
paper-0157,39789235,Standardized patient profile review using large language models for case adjudication in observational research,"Schuemie MJ, Ostropolets A, Zhuk A, Korsik U, Seo SI, Suchard MA, Hripcsak G, Ryan PB.",NPJ Digit Med. 2025 Jan 9;8(1):18. doi: 10.1038/s41746-025-01433-4.,Schuemie MJ,NPJ Digit Med,2025,2025/01/09,PMC11718233,,10.1038/s41746-025-01433-4,csv-OHDSI-set.csv,1,yes,https://www.nature.com/articles/s41746-025-01433-4.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_s41746-025-01433-4__883fad1c8592.pdf,existing_file,,downloaded
paper-0158,36563487,Generalisable long COVID subtypes: findings from the NIH N3C and RECOVER programmes,"Reese JT, Blau H, Casiraghi E, Bergquist T, Loomba JJ, Callahan TJ, Laraway B, Antonescu C, Coleman B, Gargano M, Wilkins KJ, Cappelletti L, Fontana T, Ammar N, Antony B, Murali TM, Caufield JH, Karlebach G, McMurry JA, Williams A, Moffitt R, Banerjee J, Solomonides AE, Davis H, Kostka K, Valentini G, Sahner D, Chute CG, Madlock-Brown C, Haendel MA, Robinson PN; N3C Consortium; RECOVER Consortium.",EBioMedicine. 2023 Jan;87:104413. doi: 10.1016/j.ebiom.2022.104413. Epub 2022 Dec 21.,Reese JT,EBioMedicine,2023,2022/12/23,PMC9769411,,10.1016/j.ebiom.2022.104413,csv-OHDSI-set.csv,1,yes,http://www.thelancet.com/article/S2352396422005953/pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1016_j.ebiom.2022.104413__b2ee5cf6be9c.pdf,existing_file,,downloaded
paper-0159,37409312,Characteristics and treatment pathways in pediatric and adult hidradenitis suppurativa: An examination using real world data,"Hardin J, Makadia R, Black S, Lara-Corrales I, Diaz LZ, Kirby JS, DeKlotz CMC.",JAAD Int. 2023 May 30;12:124-132. doi: 10.1016/j.jdin.2023.05.011. eCollection 2023 Sep.,Hardin J,JAAD Int,2023,2023/07/06,PMC10319301,,10.1016/j.jdin.2023.05.011,csv-OHDSI-set.csv,1,yes,http://www.jaadinternational.org/article/S2666328723000846/pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1016_j.jdin.2023.05.011__45981de16d89.pdf,existing_file,,downloaded
paper-0160,32477631,Comparative Analysis and Evaluation of State-of-the-Art Medication Mapping Tools to Transform a Local Medication Terminology to RxNorm,"Davidson L, Boland MR.",AMIA Jt Summits Transl Sci Proc. 2020 May 30;2020:126-135. eCollection 2020.,Davidson L,AMIA Jt Summits Transl Sci Proc,2020,2020/06/02,PMC7233099,,,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC7233099?pdf=render,,,HTTPError,failed
paper-0161,27600407,GIST 2.0: A scalable multi-trait metric for quantifying population representativeness of individual clinical studies,"Sen A, Chakrabarti S, Goldstein A, Wang S, Ryan PB, Weng C.",J Biomed Inform. 2016 Oct;63:325-336. doi: 10.1016/j.jbi.2016.09.003. Epub 2016 Sep 4.,Sen A,J Biomed Inform,2016,2016/09/08,PMC5077682,NIHMS817522,10.1016/j.jbi.2016.09.003,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC5077682?pdf=render,,,HTTPError,failed
paper-0162,24985530,Bridging islands of information to establish an integrated knowledge base of drugs and health outcomes of interest,"Boyce RD, Ryan PB, Norén GN, Schuemie MJ, Reich C, Duke J, Tatonetti NP, Trifirò G, Harpaz R, Overhage JM, Hartzema AG, Khayter M, Voss EA, Lambert CG, Huser V, Dumontier M.",Drug Saf. 2014 Aug;37(8):557-67. doi: 10.1007/s40264-014-0189-0.,Boyce RD,Drug Saf,2014,2014/07/03,PMC4134480,,10.1007/s40264-014-0189-0,csv-OHDSI-set.csv,1,yes,https://link.springer.com/content/pdf/10.1007/s40264-014-0189-0.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1007_s40264-014-0189-0__cf3c9c56ca09.pdf,existing_file,,downloaded
paper-0163,31596493,Feasibility of Using Real-World Data to Replicate Clinical Trial Evidence,"Bartlett VL, Dhruva SS, Shah ND, Ryan P, Ross JS.",JAMA Netw Open. 2019 Oct 2;2(10):e1912869. doi: 10.1001/jamanetworkopen.2019.12869.,Bartlett VL,JAMA Netw Open,2019,2019/10/10,PMC6802419,,10.1001/jamanetworkopen.2019.12869,csv-OHDSI-set.csv,1,yes,https://jamanetwork.com/journals/jamanetworkopen/articlepdf/2752575/bartlett_2019_oi_190494.pdf,,,supplement_only_removed,removed_supplement_only
paper-0164,34590684,Synergies between centralized and federated approaches to data quality: a report from the national COVID cohort collaborative,"Pfaff ER, Girvin AT, Gabriel DL, Kostka K, Morris M, Palchuk MB, Lehmann HP, Amor B, Bissell M, Bradwell KR, Gold S, Hong SS, Loomba J, Manna A, McMurry JA, Niehaus E, Qureshi N, Walden A, Zhang XT, Zhu RL, Moffitt RA, Haendel MA, Chute CG; N3C Consortium; Adams WG, Al-Shukri S, Anzalone A, Baghal A, Bennett TD, Bernstam EV, Bernstam EV, Bissell MM, Bush B, Campion TR, Castro V, Chang J, Chaudhari DD, Chen W, Chu S, Cimino JJ, Crandall KA, Crooks M, Davies SJD, DiPalazzo J, Dorr D, Eckrich D, Eltinge SE, Fort DG, Golovko G, Gupta S, Haendel MA, Hajagos JG, Hanauer DA, Harnett BM, Horswell R, Huang N, Johnson SG, Kahn M, Khanipov K, Kieler C, Luzuriaga KR, Maidlow S, Martinez A, Mathew J, McClay JC, McMahan G, Melancon B, Meystre S, Miele L, Morizono H, Pablo R, Patel L, Phuong J, Popham DJ, Pulgarin C, Santos C, Sarkar IN, Sazo N, Setoguchi S, Soby S, Surampalli S, Suver C, Vangala UMR, Visweswaran S, Oehsen JV, Walters KM, Wiley L, Williams DA, Zai A.",J Am Med Inform Assoc. 2022 Mar 15;29(4):609-618. doi: 10.1093/jamia/ocab217.,Pfaff ER,J Am Med Inform Assoc,2022,2021/09/30,PMC8500110,,10.1093/jamia/ocab217,csv-OHDSI-set.csv,1,yes,https://europepmc.org/articles/PMC8500110?pdf=render,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocab217__73c67dbcefca.pdf,existing_file,,downloaded
