PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"40727112","Comparison of 2 electronic health record data extraction methods for laboratory tests used in the Veterans Aging Cohort Study Index","Ramsey-Hardy C, Skanderson M, Tate JP, Justice AC, Marconi VC, Alcorn C, Hauser RG, Anderson-Mellies A, McGinnis KA.","JAMIA Open. 2025 Jul 28;8(4):ooaf074. doi: 10.1093/jamiaopen/ooaf074. eCollection 2025 Aug.","Ramsey-Hardy C","JAMIA Open","2025","2025/07/29","PMC12303373","","10.1093/jamiaopen/ooaf074"
"41005357","Best Practices to Design, Plan, and Execute Large-Scale Federated Analyses-Key Learnings and Suggestions from a Study Comprising 52 Databases","Burkard T, Camprubi M, Prieto-Alhambra D, Rijnbeek P, Pineda-Moncusi M.","Appl Clin Inform. 2025 Oct;16(5):1507-1517. doi: 10.1055/a-2710-4226. Epub 2025 Sep 26.","Burkard T","Appl Clin Inform","2025","2025/09/26","PMC12575070","","10.1055/a-2710-4226"
"41409612","Lipomas are associated with a higher prevalence of metabolic syndrome components: a multicenter cross-sectional study","Berger O, Menashe S, Damti Geva S, Yakubov R, Ben Yehuda M, Peleg M, Talisman R.","Front Endocrinol (Lausanne). 2025 Dec 2;16:1721570. doi: 10.3389/fendo.2025.1721570. eCollection 2025.","Berger O","Front Endocrinol (Lausanne)","2025","2025/12/18","PMC12705395","","10.3389/fendo.2025.1721570"
"30937326","Learning to Share Health Care Data: A Brief Timeline of Influential Common Data Models and Distributed Health Data Networks in U.S. Health Care Research","Weeks J, Pardee R.","EGEMS (Wash DC). 2019 Mar 25;7(1):4. doi: 10.5334/egems.279.","Weeks J","EGEMS (Wash DC)","2019","2019/04/03","PMC6437693","","10.5334/egems.279"
"34057426","Evaluation of the Privacy Risks of Personal Health Identifiers and Quasi-Identifiers in a Distributed Research Network: Development and Validation Study","Oh S, Sung M, Rhee Y, Hong N, Park YR.","JMIR Med Inform. 2021 May 31;9(5):e24940. doi: 10.2196/24940.","Oh S","JMIR Med Inform","2021","2021/05/31","PMC8204238","","10.2196/24940"
"33783361","A Framework (SOCRATex) for Hierarchical Annotation of Unstructured Electronic Health Records and Integration Into a Standardized Medical Database: Development and Usability Study","Park J, You SC, Jeong E, Weng C, Park D, Roh J, Lee DY, Cheong JY, Choi JW, Kang M, Park RW.","JMIR Med Inform. 2021 Mar 30;9(3):e23983. doi: 10.2196/23983.","Park J","JMIR Med Inform","2021","2021/03/30","PMC8044740","","10.2196/23983"
"25887092","The impact of standardizing the definition of visits on the consistency of multi-database observational health research","Voss EA, Ma Q, Ryan PB.","BMC Med Res Methodol. 2015 Mar 8;15:13. doi: 10.1186/s12874-015-0001-6.","Voss EA","BMC Med Res Methodol","2015","2015/04/19","PMC4369827","","10.1186/s12874-015-0001-6"
"32477694","Integrating Electronic Health Record Data into the ADEpedia-on-OHDSI Platform for Improved Signal Detection: A Case Study of Immune-related Adverse Events","Yu Y, Ruddy KJ, Wen A, Zong N, Tsuji S, Chen J, Shah ND, Jiang G.","AMIA Jt Summits Transl Sci Proc. 2020 May 30;2020:710-719. eCollection 2020.","Yu Y","AMIA Jt Summits Transl Sci Proc","2020","2020/06/02","PMC7233056","",""
"31956997","Can We Rely on Results From IQVIA Medical Research Data UK Converted to the Observational Medical Outcome Partnership Common Data Model?: A Validation Study Based on Prescribing Codeine in Children","Candore G, Hedenmalm K, Slattery J, Cave A, Kurz X, Arlett P.","Clin Pharmacol Ther. 2020 Apr;107(4):915-925. doi: 10.1002/cpt.1785. Epub 2020 Mar 2.","Candore G","Clin Pharmacol Ther","2020","2020/01/21","PMC7158210","","10.1002/cpt.1785"
"40692699","Knowledge and attitudes about rare genetic diseases among practitioners of oral medicine/pathology in Brazil: a cross-sectional study","Trezena S, Martelli DRB, Bonan PRF, Graner E, Sobrinho LMF, Alawi F, Coletta RD, Martelli-Júnior H.","Front Oral Health. 2025 Jul 7;6:1573355. doi: 10.3389/froh.2025.1573355. eCollection 2025.","Trezena S","Front Oral Health","2025","2025/07/22","PMC12277291","","10.3389/froh.2025.1573355"
"34185008","A National, Semantic-Driven, Three-Pillar Strategy to Enable Health Data Secondary Usage Interoperability for Research Within the Swiss Personalized Health Network: Methodological Study","Gaudet-Blavignac C, Raisaro JL, Touré V, Österle S, Crameri K, Lovis C.","JMIR Med Inform. 2021 Jun 24;9(6):e27591. doi: 10.2196/27591.","Gaudet-Blavignac C","JMIR Med Inform","2021","2021/06/29","PMC8277320","","10.2196/27591"
"41734431","Transforming nursing documentation data into the Observational Medical Outcomes Partners common data model","Jung H, Yoo S, Kim S, Chung J, Lee HY.","Int J Med Inform. 2026 Feb 16;213:106358. doi: 10.1016/j.ijmedinf.2026.106358. Online ahead of print.","Jung H","Int J Med Inform","2026","2026/02/24","","","10.1016/j.ijmedinf.2026.106358"
"41166858","Predicting oxcarbazepine-induced hyponatremia in adult epilepsy patients: A multicenter machine learning analysis using real-world CDM data","Jung G, Lee J, Gho SM, Han Y, Choi B, Cho JW, Kim J, Lee GH.","Seizure. 2025 Dec;133:167-174. doi: 10.1016/j.seizure.2025.10.004. Epub 2025 Oct 16.","Jung G","Seizure","2025","2025/10/30","","","10.1016/j.seizure.2025.10.004"
"34673922","ASH Research Collaborative: a real-world data infrastructure to support real-world evidence development and learning healthcare systems in hematology","Wood WA, Marks P, Plovnick RM, Hewitt K, Neuberg DS, Walters S, Dolan BK, Tucker EA, Abrams CS, Thompson AA, Anderson KC, Kluetz P, Farrell A, Rivera D, Gertzog M, Pappas G.","Blood Adv. 2021 Dec 14;5(23):5429-5438. doi: 10.1182/bloodadvances.2021005902.","Wood WA","Blood Adv","2021","2021/10/21","PMC9153041","","10.1182/bloodadvances.2021005902"
"40121766","LinkR: An open source, low-code and collaborative data science platform for healthcare data analysis and visualization","Delange B, Popoff B, Séité T, Lamer A, Parrot A.","Int J Med Inform. 2025 Jul;199:105876. doi: 10.1016/j.ijmedinf.2025.105876. Epub 2025 Mar 10.","Delange B","Int J Med Inform","2025","2025/03/23","","","10.1016/j.ijmedinf.2025.105876"
"25670757","Feasibility and utility of applications of the common data model to multiple, disparate observational health databases","Voss EA, Makadia R, Matcho A, Ma Q, Knoll C, Schuemie M, DeFalco FJ, Londhe A, Zhu V, Ryan PB.","J Am Med Inform Assoc. 2015 May;22(3):553-64. doi: 10.1093/jamia/ocu023. Epub 2015 Feb 10.","Voss EA","J Am Med Inform Assoc","2015","2015/02/12","PMC4457111","","10.1093/jamia/ocu023"
"39913942","Project Victoria: A pragmatic data model to automate RWE generation from the national French claims database","Ouazzani K, Ansolabehere X, Journeau F, Vidal A, Jaubourg N, Doublet M, Thollot R, Fabre A, Glatt N.","Health Informatics J. 2025 Jan-Mar;31(1):14604582251318250. doi: 10.1177/14604582251318250.","Ouazzani K","Health Informatics J","2025","2025/02/06","","","10.1177/14604582251318250"
"32819037","Toolkit to Compute Time-Based Elixhauser Comorbidity Indices and Extension to Common Data Models","Syed S, Baghal A, Prior F, Zozus M, Al-Shukri S, Syeda HB, Garza M, Begum S, Gates K, Syed M, Sexton KW.","Healthc Inform Res. 2020 Jul;26(3):193-200. doi: 10.4258/hir.2020.26.3.193. Epub 2020 Jul 31.","Syed S","Healthc Inform Res","2020","2020/08/21","PMC7438698","","10.4258/hir.2020.26.3.193"
"40574694","Enhancing diagnostic precision for rare diseases using case-based reasoning","Noll R, Berger A, Facchinello C, Stratmann K, Schaaf J, Storf H.","J Am Med Inform Assoc. 2026 Jan 1;33(1):98-111. doi: 10.1093/jamia/ocaf092.","Noll R","J Am Med Inform Assoc","2026","2025/06/27","PMC12758460","","10.1093/jamia/ocaf092"
"40870856","Carbapenem Resistance and ESBL-Producing Enterobacteriaceae in Patients with Urological Infections from 2012 to 2021 in Three Korean Hospitals","Jo SB, Ahn ST, Joo HJ, Kim JW, Oh MM.","Diagnostics (Basel). 2025 Aug 11;15(16):2004. doi: 10.3390/diagnostics15162004.","Jo SB","Diagnostics (Basel)","2025","2025/08/28","PMC12385634","","10.3390/diagnostics15162004"
"40417568","EHR Phenotyping Methods for Measuring Treatment Adherence Among People Living With HIV in All of Us: Towards Disparities and Inequalities in HIV Care Continuum","Yue Y, Khanal A, Lyu T, Weissman S, Liang C.","AMIA Annu Symp Proc. 2025 May 22;2024:1294-1302. eCollection 2024.","Yue Y","AMIA Annu Symp Proc","2025","2025/05/26","PMC12099386","",""
"31386904","Supplementing claims data analysis using self-reported data to develop a probabilistic phenotype model for current smoking status","Reps JM, Rijnbeek PR, Ryan PB.","J Biomed Inform. 2019 Sep;97:103264. doi: 10.1016/j.jbi.2019.103264. Epub 2019 Aug 3.","Reps JM","J Biomed Inform","2019","2019/08/07","","","10.1016/j.jbi.2019.103264"
"39739635","Rapid identification and phenotyping of nonalcoholic fatty liver disease patients using a machine-based approach in diverse healthcare systems","Basile AO, Verma A, Tang LA, Serper M, Scanga A, Farrell A, Destin B, Carr RM, Anyanwu-Ofili A, Rajagopal G, Krikhely A, Bessler M, Reilly MP, Ritchie MD, Tatonetti NP, Wattacheril J.","Clin Transl Sci. 2025 Jan;18(1):e70105. doi: 10.1111/cts.70105.","Basile AO","Clin Transl Sci","2025","2024/12/31","PMC11686338","","10.1111/cts.70105"
"41100527","Large Language Models for Automating Clinical Trial Criteria Conversion to Observational Medical Outcomes Partnership Common Data Model Queries: Validation and Evaluation Study","Lee KH, Jang S, Kim GJ, Park S, Kim D, Kwon OJ, Lee JH, Kim YH.","JMIR Med Inform. 2025 Oct 16;13:e71252. doi: 10.2196/71252.","Lee KH","JMIR Med Inform","2025","2025/10/16","PMC12530336","","10.2196/71252"
"32511443","Deep phenotyping of 34,128 patients hospitalised with COVID-19 and a comparison with 81,596 influenza patients in America, Europe and Asia: an international network study","Burn E, You SC, Sena A, Kostka K, Abedtash H, Abrahao MTF, Alberga A, Alghoul H, Alser O, Alshammari TM, Aragon M, Areia C, Banda JM, Cho J, Culhane AC, Davydov A, DeFalco FJ, Duarte-Salles T, DuVall SL, Falconer T, Fernandez-Bertolin S, Gao W, Golozar A, Hardin J, Hripcsak G, Huser V, Jeon H, Jing Y, Jung CY, Kaas-Hansen BS, Kaduk D, Kent S, Kim Y, Kolovos S, Lane J, Lee H, Lynch KE, Makadia R, Matheny ME, Mehta P, Morales DR, Natarajan K, Nyberg F, Ostropolets A, Park RW, Park J, Posada JD, Prats-Uribe A, Rao GA, Reich C, Rho Y, Rijnbeek P, Schilling LM, Schuemie M, Shah NH, Shoaibi A, Song S, Spotnitz M, Suchard MA, Swerdel J, Vizcaya D, Volpe S, Wen H, Williams AE, Yimer BB, Zhang L, Zhuk O, Prieto-Alhambra D, Ryan P.","medRxiv [Preprint]. 2020 Jun 28:2020.04.22.20074336. doi: 10.1101/2020.04.22.20074336.","Burn E","medRxiv","2020","2020/06/09","PMC7239064","","10.1101/2020.04.22.20074336"
"34127981","Outcomes of SARS-CoV-2 Infection in Patients with Chronic Liver Disease and Cirrhosis: a N3C Study","Ge J, Pletcher MJ, Lai JC; N3C Consortium.","medRxiv [Preprint]. 2021 Jun 7:2021.06.03.21258312. doi: 10.1101/2021.06.03.21258312.","Ge J","medRxiv","2021","2021/06/15","PMC8202438","","10.1101/2021.06.03.21258312"
"23396660","Applying standardized drug terminologies to observational healthcare databases: a case study on opioid exposure","Defalco FJ, Ryan PB, Soledad Cepeda M.","Health Serv Outcomes Res Methodol. 2013 Mar;13(1):58-67. doi: 10.1007/s10742-012-0102-1. Epub 2012 Oct 27.","Defalco FJ","Health Serv Outcomes Res Methodol","2013","2013/02/12","PMC3566397","","10.1007/s10742-012-0102-1"
"41070576","Chronic orofacial pain and psychological distress: findings from a multidisciplinary university clinic","Badri P, Hernández I, Long J, Amin M, Friesen R.","J Oral Facial Pain Headache. 2025 Sep;39(3):152-162. doi: 10.22514/jofph.2025.057. Epub 2025 Sep 12.","Badri P","J Oral Facial Pain Headache","2025","2025/10/10","PMC12520447","","10.22514/jofph.2025.057"
"38519026","Similar Risk of Kidney Failure among Patients with Blinding Diseases Who Receive Ranibizumab, Aflibercept, and Bevacizumab: An Observational Health Data Sciences and Informatics Network Study","Cai CX, Nishimura A, Bowring MG, Westlund E, Tran D, Ng JH, Nagy P, Cook M, McLeggon JA, DuVall SL, Matheny ME, Golozar A, Ostropolets A, Minty E, Desai P, Bu F, Toy B, Hribar M, Falconer T, Zhang L, Lawrence-Archer L, Boland MV, Goetz K, Hall N, Shoaibi A, Reps J, Sena AG, Blacketer C, Swerdel J, Jhaveri KD, Lee E, Gilbert Z, Zeger SL, Crews DC, Suchard MA, Hripcsak G, Ryan PB.","Ophthalmol Retina. 2024 Aug;8(8):733-743. doi: 10.1016/j.oret.2024.03.014. Epub 2024 Mar 20.","Cai CX","Ophthalmol Retina","2024","2024/03/22","PMC11298306","NIHMS1981458","10.1016/j.oret.2024.03.014"
"41099219","Secular Trends in the Use of Valproate-Containing Medicines in Women of Childbearing Age in Europe: A Multinational DARWIN EU Network Study","Bellas L, Català M, Burn E, Guo Y, Du M, Verhamme K, Fridgeirsson E, Duarte-Salles T, Kauko T, Kronqvist E, Brash JT, Seager S, Prieto-Alhambra D, Jödicke AM, Prats-Uribe A.","Pharmacoepidemiol Drug Saf. 2025 Oct;34(10):e70232. doi: 10.1002/pds.70232.","Bellas L","Pharmacoepidemiol Drug Saf","2025","2025/10/16","PMC12529455","","10.1002/pds.70232"
"41496458","Procedures of data merging in precision cancer medicine: the PRIME-ROSE project","Van der Pol H, Kringelbach T, Martin Agudo M, Bratseth Stav G, Fagereng GL, Fiocco M, Sørum Falk R, Homer V, Haj Mohammad S, Timmer H, Verlingue L, Helland Å, Rohrberg K, Lassen U, Halford S, Jalkanen K, Juslin T, Krebs MG, Oliveira J, Baltruskeviciene E, Ojamaa K, Taskén K, Gelderblom H.","Acta Oncol. 2026 Jan 6;65:1-8. doi: 10.2340/1651-226X.2026.44889.","Van der Pol H","Acta Oncol","2026","2026/01/07","PMC12789942","","10.2340/1651-226X.2026.44889"
"39857110","Machine-Learning Parsimonious Prediction Model for Diagnostic Screening of Severe Hematological Adverse Events in Cancer Patients Treated with PD-1/PD-L1 Inhibitors: Retrospective Observational Study by Using the Common Data Model","Park SJ, Yang S, Lee S, Joo SH, Park T, Kim DH, Kim H, Park S, Kim JT, Kwack WG, Kang SW, Song YK, Cha JM, Rhee SY, Chung EK.","Diagnostics (Basel). 2025 Jan 20;15(2):226. doi: 10.3390/diagnostics15020226.","Park SJ","Diagnostics (Basel)","2025","2025/01/25","PMC11763827","","10.3390/diagnostics15020226"
"41410331","Synthetic data within a common data model for artificial intelligence applications in maternal health: experience report in the Colombian context","Torres-Silva EA, Gaviria-Jiménez JJ, Guevara-Zambrano AM, Herrera-Almanza L, Flórez-Arango J.","Biomedica. 2025 Dec 10;45(Sp. 3):71-92. doi: 10.7705/biomedica.7937.","Torres-Silva EA","Biomedica","2025","2025/12/18","PMC12919388","","10.7705/biomedica.7937"
"41822200","Assessing data quality of rheumatoid and psoriatic arthritis patients in the All of Us Research Program","Spotnitz M, Giannini J, Clark E, Ostchega Y, Litwin TR, Berman L.","JAMIA Open. 2026 Mar 7;9(2):ooag028. doi: 10.1093/jamiaopen/ooag028. eCollection 2026 Apr.","Spotnitz M","JAMIA Open","2026","2026/03/13","PMC12978248","","10.1093/jamiaopen/ooag028"
"41511976","Assessment of the integrity of real-time electronic health record data used in clinical research","Liu J, Pandya S, Coppi A, Young HP, Krumholz HM, Schulz WL, Gong G.","PLoS One. 2026 Jan 9;21(1):e0340287. doi: 10.1371/journal.pone.0340287. eCollection 2026.","Liu J","PLoS One","2026","2026/01/09","PMC12788664","","10.1371/journal.pone.0340287"
"29760661","A Semantic Transformation Methodology for the Secondary Use of Observational Healthcare Data in Postmarketing Safety Studies","Pacaci A, Gonul S, Sinaci AA, Yuksel M, Laleci Erturkmen GB.","Front Pharmacol. 2018 Apr 30;9:435. doi: 10.3389/fphar.2018.00435. eCollection 2018.","Pacaci A","Front Pharmacol","2018","2018/05/16","PMC5937227","","10.3389/fphar.2018.00435"
"26893951","Conversion and Data Quality Assessment of Electronic Health Record Data at a Korean Tertiary Teaching Hospital to a Common Data Model for Distributed Network Research","Yoon D, Ahn EK, Park MY, Cho SY, Ryan P, Schuemie MJ, Shin D, Park H, Park RW.","Healthc Inform Res. 2016 Jan;22(1):54-8. doi: 10.4258/hir.2016.22.1.54. Epub 2016 Jan 31.","Yoon D","Healthc Inform Res","2016","2016/02/20","PMC4756059","","10.4258/hir.2016.22.1.54"
"41899348","Temporal Trends and Clinical Implications of Cardiac Troponin Testing in Emergency Departments: A Multicenter Retrospective Study","Kim JH, Seo Y, Shin SY, Kim EJ, Han KS, Joo HJ.","J Clin Med. 2026 Mar 22;15(6):2426. doi: 10.3390/jcm15062426.","Kim JH","J Clin Med","2026","2026/03/28","PMC13026465","","10.3390/jcm15062426"
"41901602","A Multicenter Propensity Score-Matched Cohort Study of Preoperative Antiplatelet Therapy and Postoperative Outcomes in Elderly Surgical Patients","Song S, Seo H, Kim IS, Kim M, Hee LY, Kim JE, Choi SI, Kim DH, Lee YH, Park M, Choi JB, Lee C, Yoo SH, Yu HK, Noh C, Choi SY, Kwak SG.","Medicina (Kaunas). 2026 Mar 11;62(3):521. doi: 10.3390/medicina62030521.","Song S","Medicina (Kaunas)","2026","2026/03/28","PMC13027806","","10.3390/medicina62030521"
"40672484","Impact of Preexisting Rare Diseases on COVID-19 Severity, Reinfection, and Long COVID, and the Modifying Effects of Vaccination and Antiviral Therapy: A Retrospective Study from the N3C Data Enclave","Yadaw AS, Sahner DK, Sid E, Chew EY, Pichard D, Mathé EA.","medRxiv [Preprint]. 2025 Jul 10:2025.07.09.25331138. doi: 10.1101/2025.07.09.25331138.","Yadaw AS","medRxiv","2025","2025/07/17","PMC12265750","","10.1101/2025.07.09.25331138"
"41918763","Multimodal AI fuses proteomic and EHR data for rational prioritization of protein biomarkers in diabetic retinopathy","Lin JB, Mataraso SJ, Chadha M, Velez G, Mruthyunjaya P, Aghaeepour N, Mahajan VB.","medRxiv [Preprint]. 2026 Feb 24:2026.02.23.26346903. doi: 10.64898/2026.02.23.26346903.","Lin JB","medRxiv","2026","2026/04/01","PMC13034698","","10.64898/2026.02.23.26346903"
"41808443","Characteristics, treatment and survival of patients with chondrosarcoma in five European countries: a DARWIN EU® cohort study","Barchuk A, Barboza C, Politi J, Raventós B, Prinsen P, Evers J, Ho VK, Van de Sande MA, Fey E, Porkka K, Hammais A, Wahlfors T, Nieminen T, Lehtonen T, Delmestri A, Verdy G, Griffier R, De Burgos-González A, Llorente-Garcia A, Justo-Astorgano C, Macia-Martinez MA, Tenhunen O, Schiel A, Pacurariu A, Brennan R, Williams R, Verhamme K, Duarte Salles T.","Acta Oncol. 2026 Mar 10;65:193-200. doi: 10.2340/1651-226X.2026.45117.","Barchuk A","Acta Oncol","2026","2026/03/11","PMC12988406","","10.2340/1651-226X.2026.45117"
"41861842","HealthData@MAD-R&I: Protocol for Design and Development of a Regional Health Data Infrastructure to Enable Secondary Use of Health Data in Research and Innovation","León-García M, Álvarez-Pérez S, Gesto-Gómez J, Urbano-Molina C, Soto-Díaz S, Cárdenas-Valladolid J, Rodríguez-Rodríguez L, Díaz-Holgado A, Del Cura-González I, De La Cruz-Bertolo J, García-Barrio N, Cruz-Bermúdez JL, García-Fernández C, Rodríguez-Antolín C, García-Aldars L, Moreda-Sánchez EM, Roldán López Á, Veganzones Alonso-Cortés JM, Gonzalez Gonzalez AI, Salinero-Fort MA; HealthData@MAD-R&I Working Group.","JMIR Res Protoc. 2026 Mar 20;15:e82815. doi: 10.2196/82815.","León-García M","JMIR Res Protoc","2026","2026/03/20","PMC13049400","","10.2196/82815"
"41849725","Leveraging Digital Technology and Artificial Intelligence to Describe the Real-World Belgian Chronic Lymphocytic Leukemia Patient Population: The BE-CLLEAR Study","Vanderkerken M, Van Eygen K, Galle V, Verbiest A, Janssens A, Masuy I, Theys K, Cuppens T, Muylle K, De Becker A.","JCO Clin Cancer Inform. 2026 Mar;10:e2500159. doi: 10.1200/CCI-25-00159. Epub 2026 Mar 18.","Vanderkerken M","JCO Clin Cancer Inform","2026","2026/03/18","PMC13003938","","10.1200/CCI-25-00159"
"41930294","Real-world demographics, clinical characteristics, and testing and treatment patterns in patients with non-small-cell lung cancer and extensive-stage small-cell lung cancer in Belgium: the AIBED study","Muylle KM, Decoster L, Verleyen D, Germonpre PR, Masuy I, Verheyden B, Oeste CL, Callewaert E, Derijcke S, Wauters E, Janssens A, Verbiest A.","ESMO Real World Data Digit Oncol. 2026 Jan 19;11:100668. doi: 10.1016/j.esmorw.2025.100668. eCollection 2026 Mar.","Muylle KM","ESMO Real World Data Digit Oncol","2026","2026/04/03","PMC13040885","","10.1016/j.esmorw.2025.100668"
"41460325","Initiation of a global consortium to study the progression of age-related macular degeneration: RIMR AMD consortium report # 1","Sadda SR, Wykoff CC, Chowers I, Korobelnik JF, Narayana R, Pappuru RR, Holz FG, Guymer R, Cheung CMG, Boyer DS, Ip M, Niessen HG, Holenkamp N, Durbin M, Magazzeni S, Cairns AM, Ciller C, Jovic N, Blair J, De Zanet S, Lee AY.","Graefes Arch Clin Exp Ophthalmol. 2026 Apr;264(4):935-943. doi: 10.1007/s00417-025-07081-4. Epub 2025 Dec 29.","Sadda SR","Graefes Arch Clin Exp Ophthalmol","2026","2025/12/29","PMC13002685","","10.1007/s00417-025-07081-4"
"41669939","Assessing Overall Survival Benefits in Advanced Cancers: The Role of External Comparator Cohort Studies with Real-World Data","Pignatti F, El-Galaly TC, Kaiser M, Porkka K, Doeswijk R, Mol P, Rivera DR, Lerro CC, Rohr UP, Verpillat P, Valachis A, Trapani D, Di Maio M, Latino N, Cordoba R, Cherny N, Koopman M, Martins-Branco D, Pentheroudakis G, Postmus D.","Clin Pharmacol Ther. 2026 Apr;119(4):1080-1087. doi: 10.1002/cpt.70213. Epub 2026 Feb 11.","Pignatti F","Clin Pharmacol Ther","2026","2026/02/11","PMC12997495","","10.1002/cpt.70213"
